Order ID,Market,Date,Status,Customer,City,Zipcode,Revenue,Order Value,Order Count,Balance
EB-2652,EB,2022-02-21 0:00:00,fulfilled,Customer 184,"Alameda, CA, USA",94501,96,96,1,-5
LA-2161,LA,2022-02-21 0:00:00,fulfilled,Customer 643,"Los Angeles, CA, USA",90024,57,57,1,0
EB-2651,EB,2022-02-21 0:00:00,fulfilled,Customer 644,"Oakland, CA, USA",94605,98,98,1,-6
LA-2160,LA,2022-02-21 0:00:00,fulfilled,Customer 645,"Los Angeles, CA, USA",90026,69,69,1,0
SF-2493,SF,2022-02-21 0:00:00,fulfilled,Customer 236,"San Francisco, CA, USA",94133,42,42,1,0
LA-2159,LA,2022-02-21 0:00:00,fulfilled,Customer 1335,"Los Angeles, CA, USA",90015,68,68,1,0
SF-2492,SF,2022-02-21 0:00:00,started,Customer 135,"San Francisco, CA, USA",94109,85,85,1,-6
SF-2491,SF,2022-02-21 0:00:00,fulfilled,Customer 648,"San Francisco, CA, USA",94121,2,2,1,0
SF-2490,SF,2022-02-21 0:00:00,fulfilled,Customer 649,"San Francisco, CA, USA",94121,165,165,1,-5
EB-2650,EB,2022-02-21 0:00:00,fulfilled,Customer 166,"Berkeley, CA, USA",94708,71,71,1,0
EB-2649,EB,2022-02-20 0:00:00,fulfilled,Customer 651,"Oakland, CA, USA",94609,39,39,1,0
LA-2158,LA,2022-02-20 0:00:00,started,Customer 652,"Los Angeles, CA, USA",90004,204,204,1,-5
LA-2157,LA,2022-02-20 0:00:00,started,Customer 1,"Los Angeles, CA, USA",90272,189,189,1,0
SF-2489,SF,2022-02-21 0:00:00,started,Customer 654,"San Francisco, CA, USA",94110,54,54,1,0
EB-2648,EB,2022-02-21 0:00:00,fulfilled,Customer 655,"Richmond, CA, USA",94805,96,96,1,-16
LA-2156,LA,2022-02-21 0:00:00,fulfilled,Customer 6,"Los Angeles, CA, USA",90272,215,215,1,0
SF-2488,SF,2022-02-21 0:00:00,started,Customer 657,"San Francisco, CA, USA",94117,41,41,1,0
SF-2487,SF,2022-02-21 0:00:00,fulfilled,Customer 189,"San francisco, CA, USA",94131,82,82,1,-71
LA-2155,LA,2022-02-21 0:00:00,fulfilled,Customer 659,"playa del rey, CA, USA",90293,28,28,1,0
SF-2486,SF,2022-02-20 0:00:00,unfulfilled,Customer 408,"San Francisco, CA, USA",94110,119,119,1,0
SF-2485,SF,2022-02-21 0:00:00,started,Customer 661,"San Francisco, CA, USA",94110,85,85,1,0
EB-2647,EB,2022-02-20 0:00:00,fulfilled,Customer 662,"Oakland, CA, USA",94608,118,118,1,0
LA-2154,LA,2022-02-21 0:00:00,fulfilled,Customer 1220,"Los Angeles, CA, USA",90066,134,134,1,0
EB-2646,EB,2022-02-21 0:00:00,unfulfilled,Customer 267,"Alameda, CA, USA",94501,50,50,1,0
LA-2153,LA,2022-02-21 0:00:00,fulfilled,Customer 1215,"Los Angeles, CA, USA",90293,139,139,1,0
LA-2152,LA,2022-02-21 0:00:00,started,Customer 664,"Culver City, CA, USA",90230,191,191,1,0
EB-2645,EB,2022-02-20 0:00:00,fulfilled,Customer 1768,"Oakland, CA, USA",94612,104,104,1,-26
SF-2483,SF,2022-02-21 0:00:00,fulfilled,Customer 665,"San Francisco, CA, USA",94131,102,102,1,0
SF-2482,SF,2022-02-21 0:00:00,started,Customer 464,"San Francisco, CA, USA",94115,121,121,1,-2
EB-2644,EB,2022-02-21 0:00:00,fulfilled,Customer 204,"Oakland, CA, USA",94607,68,68,1,0
EB-2643,EB,2022-02-20 0:00:00,fulfilled,Customer 309,"Alameda, CA, USA",94501,67,67,1,-6
LA-2150,LA,2022-02-21 0:00:00,fulfilled,Customer 338,"Culver City, CA, USA",90232,100,100,1,0
LA-2149,LA,2022-02-21 0:00:00,fulfilled,Customer 670,"Los Angeles, CA, USA",91423,39,39,1,0
EB-2642,EB,2022-02-20 0:00:00,fulfilled,Customer 671,"Alameda, CA, USA",94501,81,81,1,0
LA-2148,LA,2022-02-20 0:00:00,fulfilled,Customer 672,"Los Angeles, CA, USA",90019,46,46,1,0
EB-2641,EB,2022-02-20 0:00:00,fulfilled,Customer 242,"Berkeley, CA, USA",94702,69,69,1,-7
SF-2481,SF,2022-02-20 0:00:00,fulfilled,Customer 674,"San Francisco, CA, USA",94122,48,48,1,0
EB-2640,EB,2022-02-20 0:00:00,fulfilled,Customer 675,"Albany, CA, USA",94706,37,37,1,0
EB-2639,EB,2022-02-20 0:00:00,started,Customer 676,"Oakland, CA, USA",94610,100,100,1,-13
EB-2638,EB,2022-02-20 0:00:00,fulfilled,Customer 313,"Oakland, CA, USA",94618,72,72,1,-2
EB-2637,EB,2022-02-20 0:00:00,started,Customer 287,"Alameda, CA, USA",94501,162,162,1,-11
EB-2636,EB,2022-02-20 0:00:00,fulfilled,Customer 360,"Oakland, CA, USA",94605,52,52,1,-6
LA-2147,LA,2022-02-20 0:00:00,fulfilled,Customer 50,"Los Angeles, CA, USA",90012,28,28,1,0
SF-2480,SF,2022-02-20 0:00:00,started,Customer 137,"San Francisco, CA, USA",94117,59,59,1,-7
EB-2635,EB,2022-02-20 0:00:00,fulfilled,Customer 172,"BERKELEY, CA, USA",94704,33,33,1,0
SF-2479,SF,2022-02-20 0:00:00,fulfilled,Customer 1233,"San Francisco, CA, USA",94103,64,64,1,0
SF-2478,SF,2022-02-20 0:00:00,fulfilled,Customer 49,"San Francisco, CA, USA",94110,87,87,1,0
SF-2477,SF,2022-02-20 0:00:00,fulfilled,Customer 683,"San Francisco, CA, USA",94110,33,33,1,0
SF-2476,SF,2022-02-20 0:00:00,fulfilled,Customer 684,"San Francisco, CA, USA",94115,92,92,1,-9
EB-2634,EB,2022-02-20 0:00:00,fulfilled,Customer 685,"Oakland, CA, USA",94608,243,243,1,-4
SF-2475,SF,2022-02-20 0:00:00,started,Customer 65,"san francisco, CA, USA",94117,129,129,1,-13
SF-2474,SF,2022-02-20 0:00:00,fulfilled,Customer 306,"San Francisco, CA, USA",94131,73,73,1,0
SF-2473,SF,2022-02-20 0:00:00,fulfilled,Customer 688,"San Francisco, CA, USA",94118,45,45,1,-9
LA-2146,LA,2022-02-20 0:00:00,fulfilled,Customer 371,"Los Angeles, CA, USA",90036,131,131,1,0
SF-2472,SF,2022-02-20 0:00:00,fulfilled,Customer 690,"San Francisco, CA, USA",94118,65,65,1,0
EB-2633,EB,2022-02-20 0:00:00,fulfilled,Customer 187,"Berkeley, CA, USA",94708,183,183,1,-21
EB-2632,EB,2022-02-20 0:00:00,fulfilled,Customer 94,"Alameda, CA, USA",94502,33,33,1,0
EB-2631,EB,2022-02-20 0:00:00,fulfilled,Customer 1409,"Berkeley, CA, USA",94705,37,37,1,-7
EB-2630,EB,2022-02-20 0:00:00,fulfilled,Customer 693,"Oakland, CA, USA",94601,30,30,1,0
EB-2629,EB,2022-02-20 0:00:00,fulfilled,Customer 94,"Alameda, CA, USA",94502,50,50,1,-20
EB-2628,EB,2022-02-20 0:00:00,fulfilled,Customer 694,"Oakland, CA, USA",94605,141,141,1,-22
SF-2471,SF,2022-02-20 0:00:00,started,Customer 1936,"San Francisco, CA, USA",94114,109,109,1,-11
SF-2470,SF,2022-02-20 0:00:00,fulfilled,Customer 45,"San Francisco, CA, USA",94117,241,241,1,-74
EB-2627,EB,2022-02-20 0:00:00,fulfilled,Customer 39,"Oakland, CA, USA",94608,112,112,1,-14
SF-2469,SF,2022-02-20 0:00:00,started,Customer 696,"San Francisco, CA, USA",94102,76,76,1,0
SF-2468,SF,2022-02-20 0:00:00,fulfilled,Customer 1149,"San Francisco, CA, USA",94131,132,132,1,-10
LA-2145,LA,2022-02-20 0:00:00,fulfilled,Customer 303,"Los Angeles, CA, USA",90019,39,39,1,0
EB-2626,EB,2022-02-20 0:00:00,fulfilled,Customer 1998,"Oakland, CA, USA",94606,310,310,1,-4
EB-2625,EB,2022-02-20 0:00:00,fulfilled,Customer 5,"Kensington, CA, USA",94707,84,84,1,-3
LA-2144,LA,2022-02-20 0:00:00,fulfilled,Customer 226,"Pacific Palisades, CA, USA",90272,79,79,1,0
SF-2467,SF,2022-02-20 0:00:00,fulfilled,Customer 835,"San Francisco, CA, USA",94110,57,57,1,-6
LA-2143,LA,2022-02-20 0:00:00,fulfilled,Customer 77,"Los Angeles, CA, USA",90012,27,27,1,0
LA-2142,LA,2022-02-20 0:00:00,started,Customer 267,"Lawndale, CA, USA",90260,74,74,1,0
SF-2466,SF,2022-02-20 0:00:00,fulfilled,Customer 702,"San Francisco, CA, USA",94114,56,56,1,0
LA-2141,LA,2022-02-20 0:00:00,fulfilled,Customer 703,"Los Angeles, CA, USA",90027,73,73,1,0
SF-2465,SF,2022-02-19 0:00:00,fulfilled,Customer 9,"San Francisco, CA, USA",94114,73,73,1,-2
LA-2140,LA,2022-02-20 0:00:00,fulfilled,Customer 267,"Delivering from Zero LA, CA, USA",90034,22,22,1,0
EB-2623,EB,2022-02-20 0:00:00,fulfilled,Customer 327,"Oakland, CA, USA",94605,41,41,1,0
EB-2622,EB,2022-02-20 0:00:00,fulfilled,Customer 707,"Oakland, CA, USA",94618,101,101,1,-12
LA-2139,LA,2022-02-20 0:00:00,fulfilled,Customer 708,"LOS ANGELES, CA, USA",90026,57,57,1,0
LA-2138,LA,2022-02-20 0:00:00,fulfilled,Customer 253,"Los Angeles, CA, USA",90015,65,65,1,0
LA-2137,LA,2022-02-19 0:00:00,started,Customer 710,"Los Angeles, CA, USA",90014,82,82,1,0
SF-2464,SF,2022-02-20 0:00:00,fulfilled,Customer 41,"San Francisco, CA, USA",94110,136,136,1,-2
EB-2621,EB,2022-02-20 0:00:00,fulfilled,Customer 107,"Oakland, CA, USA",94611,45,45,1,0
LA-2136,LA,2022-02-20 0:00:00,started,Customer 320,"Los Angeles, CA, USA",90004,128,128,1,0
EB-2620,EB,2022-02-19 0:00:00,fulfilled,Customer 19,"Oakland, CA, USA",94608,30,30,1,0
SF-2463,SF,2022-02-19 0:00:00,fulfilled,Customer 714,"San Francisco, CA, USA",94121,34,34,1,-3
EB-2618,EB,2022-02-19 0:00:00,fulfilled,Customer 523,"Alameda, CA, USA",94501,56,56,1,-9
SF-2462,SF,2022-02-19 0:00:00,fulfilled,Customer 256,"San Francisco, CA, USA",94117,100,100,1,-16
LA-2135,LA,2022-02-20 0:00:00,fulfilled,Customer 716,"Santa Monica, CA, USA",90404,49,49,1,0
EB-2617,EB,2022-02-19 0:00:00,started,Customer 717,"Albany, CA, USA",94706,34,34,1,-8
LA-2133,LA,2022-02-19 0:00:00,fulfilled,Customer 718,"Los Angeles, CA, USA",90036,72,72,1,0
SF-2461,SF,2022-02-19 0:00:00,fulfilled,Customer 246,"San Francisco, CA, USA",94117,195,195,1,0
SF-2460,SF,2022-02-19 0:00:00,started,Customer 268,"San Francisco, CA, USA",94110,203,203,1,-55
SF-2459,SF,2022-02-19 0:00:00,fulfilled,Customer 185,"San Francisco, CA, USA",94121,38,38,1,-3
EB-2616,EB,2022-02-19 0:00:00,fulfilled,Customer 722,"Piedmont, CA, USA",94611,45,45,1,0
EB-2615,EB,2022-02-19 0:00:00,fulfilled,Customer 310,"Crockett, CA, USA",94525,66,66,1,0
SF-2458,SF,2022-02-19 0:00:00,started,Customer 724,"San Francisco, CA, USA",94123,64,64,1,-23
LA-2132,LA,2022-02-19 0:00:00,fulfilled,Customer 35,"Los Angeles, CA, USA",90028,74,74,1,0
SF-2457,SF,2022-02-19 0:00:00,fulfilled,Customer 725,"San Francisco, CA, USA",94105,53,53,1,0
EB-2614,EB,2022-02-19 0:00:00,fulfilled,Customer 726,"Orinda, CA, USA",94563,134,134,1,-18
LA-2131,LA,2022-02-19 0:00:00,fulfilled,Customer 352,"Santa Monica, CA, USA",90405,170,170,1,0
EB-2613,EB,2022-02-19 0:00:00,fulfilled,Customer 728,"Alameda, CA, USA",94501,141,141,1,-11
SF-2456,SF,2022-02-19 0:00:00,started,Customer 31,"San Francisco, CA, USA",94121,94,94,1,-19
EB-2612,EB,2022-02-19 0:00:00,fulfilled,Customer 15,"Berkeley, CA, USA",94702,54,54,1,-9
SF-2455,SF,2022-02-19 0:00:00,fulfilled,Customer 731,"San Francisco, CA, USA",94111,210,210,1,0
LA-2130,LA,2022-02-19 0:00:00,fulfilled,Customer 150,"Los Angeles, CA, USA",90018,55,55,1,0
SF-2454,SF,2022-02-19 0:00:00,fulfilled,Customer 405,"San Francisco, CA, USA",94114,71,71,1,0
EB-2611,EB,2022-02-19 0:00:00,fulfilled,Customer 14,"Alameda, CA, USA",94501,46,46,1,0
SF-2453,SF,2022-02-19 0:00:00,fulfilled,Customer 735,"San Francisco, CA, USA",94122,149,149,1,-43
SF-2452,SF,2022-02-19 0:00:00,fulfilled,Customer 736,"San Francisco, CA, USA",94114,56,56,1,0
LA-2129,LA,2022-02-19 0:00:00,fulfilled,Customer 737,"Culver City, CA, USA",90232,50,50,1,0
LA-2128,LA,2022-02-19 0:00:00,fulfilled,Customer 195,"Los Angeles, CA, USA",90068,118,118,1,0
LA-2127,LA,2022-02-19 0:00:00,started,Customer 739,"Los Angeles, CA, USA",90026,99,99,1,-94
LA-2126,LA,2022-02-19 0:00:00,fulfilled,Customer 1450,"El Segundo, CA, USA",90245,31,31,1,0
EB-2610,EB,2022-02-19 0:00:00,fulfilled,Customer 230,"El Cerrito, CA, USA",94530,123,123,1,0
LA-2125,LA,2022-02-19 0:00:00,fulfilled,Customer 275,"Los Angeles, CA, USA",90066,99,99,1,0
SF-2451,SF,2022-02-19 0:00:00,fulfilled,Customer 233,"San Francisco, CA, USA",94118,157,157,1,0
LA-2124,LA,2022-02-19 0:00:00,fulfilled,Customer 743,"Santa Monica, CA, USA",90405,81,81,1,0
EB-2609,EB,2022-02-19 0:00:00,started,Customer 482,"Alameda, CA, USA",94501,43,43,1,-2
LA-2123,LA,2022-02-19 0:00:00,fulfilled,Customer 745,"Los Angeles, CA, USA",90029,109,109,1,0
EB-2607,EB,2022-02-19 0:00:00,fulfilled,Customer 452,"Orinda, CA, USA",94563,90,90,1,0
SF-2450,SF,2022-02-19 0:00:00,fulfilled,Customer 161,"San Francisco, CA, USA",94121,40,40,1,0
LA-2122,LA,2022-02-19 0:00:00,fulfilled,Customer 1545,"Los Angeles, CA, USA",90026,237,237,1,0
EB-2606,EB,2022-02-19 0:00:00,fulfilled,Customer 748,"Berkeley, CA, USA",94702,71,71,1,0
LA-2121,LA,2022-02-19 0:00:00,fulfilled,Customer 316,"Los Angeles, CA, USA",90230,172,172,1,0
SF-2449,SF,2022-02-19 0:00:00,fulfilled,Customer 330,"San Francisco, CA, USA",94109,38,38,1,0
LA-2120,LA,2022-02-19 0:00:00,fulfilled,Customer 250,"Sherman Oaks, CA, USA",91423,62,62,1,0
EB-2605,EB,2022-02-19 0:00:00,fulfilled,Customer 523,"Alameda, CA, USA",94501,73,73,1,0
EB-2604,EB,2022-02-19 0:00:00,fulfilled,Customer 126,"El Cerrito, CA, USA",94530,134,134,1,0
SF-2448,SF,2022-02-19 0:00:00,fulfilled,Customer 110,"San Francisco, CA, USA",94133,150,150,1,0
EB-2603,EB,2022-02-19 0:00:00,started,Customer 91,"Oakland, CA, USA",94619,181,181,1,-2
EB-2602,EB,2022-02-19 0:00:00,started,Customer 754,"Kensington, CA, USA",94707,70,70,1,-6
EB-2601,EB,2022-02-19 0:00:00,fulfilled,Customer 755,"Oakland, CA, USA",94609,133,133,1,0
EB-2600,EB,2022-02-19 0:00:00,fulfilled,Customer 159,"Oakland, CA, USA",94606,58,58,1,-17
EB-2599,EB,2022-02-19 0:00:00,fulfilled,Customer 322,"Oakland, CA, USA",94608,33,33,1,0
SF-2447,SF,2022-02-19 0:00:00,fulfilled,Customer 758,"San Francisco, CA, USA",94115,87,87,1,0
EB-2598,EB,2022-02-19 0:00:00,fulfilled,Customer 33,"El Cerrito, CA, USA",94530,147,147,1,0
LA-2119,LA,2022-02-19 0:00:00,fulfilled,Customer 760,"Beverly Hills, CA, USA",90210,28,28,1,0
LA-2118,LA,2022-02-19 0:00:00,fulfilled,Customer 212,"Los Angeles, CA, USA",90045,99,99,1,0
EB-2597,EB,2022-02-19 0:00:00,fulfilled,Customer 269,"El Cerrito, CA, USA",94530,143,143,1,0
EB-2596,EB,2022-02-18 0:00:00,started,Customer 267,"Berkeley, CA, USA",94703,332,332,1,-23
EB-2595,EB,2022-02-19 0:00:00,fulfilled,Customer 436,"Albany, CA, USA",94706,62,62,1,0
EB-2593,EB,2022-02-19 0:00:00,fulfilled,Customer 414,"Kensington, CA, USA",94708,39,39,1,0
SF-2446,SF,2022-02-19 0:00:00,fulfilled,Customer 1192,"San Francisco, CA, USA",94131,73,73,1,0
LA-2117,LA,2022-02-18 0:00:00,fulfilled,Customer 369,"Pacific Palisades, CA, USA",90272,90,90,1,0
SF-2445,SF,2022-02-19 0:00:00,fulfilled,Customer 347,"San Francisco, CA, USA",94118,77,77,1,0
EB-2592,EB,2022-02-18 0:00:00,fulfilled,Customer 439,"Oakland, CA, USA",94607,74,74,1,-17
LA-2116,LA,2022-02-19 0:00:00,fulfilled,Customer 254,"Los Angeles, CA, USA",90048,67,67,1,0
SF-2444,SF,2022-02-19 0:00:00,fulfilled,Customer 661,"San Francisco, CA, USA",94110,47,47,1,0
EB-2591,EB,2022-02-18 0:00:00,fulfilled,Customer 214,"Oakland, CA, USA",94602,93,93,1,-5
LA-2115,LA,2022-02-19 0:00:00,fulfilled,Customer 274,"Marina del Rey, CA, USA",90292,157,157,1,0
EB-2590,EB,2022-02-19 0:00:00,fulfilled,Customer 107,"Oakland, CA, USA",94611,51,51,1,0
SF-2442,SF,2022-02-19 0:00:00,fulfilled,Customer 93,"San Francisco, CA, USA",94131,66,66,1,0
EB-2589,EB,2022-02-18 0:00:00,fulfilled,Customer 124,"Berkeley, CA, USA",94709,58,58,1,-5
SF-2441,SF,2022-02-18 0:00:00,fulfilled,Customer 770,"San Francisco, CA, USA",94103,103,103,1,-3
LA-2114,LA,2022-02-18 0:00:00,fulfilled,Customer 86,"Los Angeles, CA, USA",91423,70,70,1,0
EB-2588,EB,2022-02-18 0:00:00,fulfilled,Customer 267,"Castro Valley, CA, USA",94546,109,109,1,0
EB-2587,EB,2022-02-18 0:00:00,fulfilled,Customer 343,"Berkeley, CA, USA",94702,68,68,1,0
LA-2113,LA,2022-02-18 0:00:00,fulfilled,Customer 580,"Los Angeles, CA, USA",90004,27,27,1,0
SF-2440,SF,2022-02-18 0:00:00,fulfilled,Customer 393,"San Francisco, CA, USA",94121,73,73,1,-31
EB-2586,EB,2022-02-18 0:00:00,fulfilled,Customer 776,"Oakland, CA, USA",94612,71,71,1,0
SF-2439,SF,2022-02-18 0:00:00,fulfilled,Customer 49,"San Francisco, CA, USA",94110,55,55,1,0
LA-2112,LA,2022-02-18 0:00:00,fulfilled,Customer 243,"Los Angeles, CA, USA",90018,28,28,1,0
EB-2585,EB,2022-02-18 0:00:00,fulfilled,Customer 148,"Berkeley, CA, USA",94709,72,72,1,-3
EB-2584,EB,2022-02-18 0:00:00,fulfilled,Customer 563,"Oakland, CA, USA",94606,45,45,1,0
SF-2438,SF,2022-02-18 0:00:00,fulfilled,Customer 357,"SAN FRANCISCO, CA, USA",94110,50,50,1,0
EB-2583,EB,2022-02-18 0:00:00,fulfilled,Customer 344,"Piedmont, CA, USA",94610,175,175,1,0
EB-2582,EB,2022-02-18 0:00:00,fulfilled,Customer 783,"Albany, CA, USA",94706,24,24,1,0
LA-2111,LA,2022-02-18 0:00:00,fulfilled,Customer 524,"Los Angeles, CA, USA",91423,50,50,1,0
SF-2437,SF,2022-02-18 0:00:00,fulfilled,Customer 288,"San Francisco, CA, USA",94110,54,54,1,-5
LA-2110,LA,2022-02-18 0:00:00,fulfilled,Customer 138,"Los Angeles, CA, USA",90027,104,104,1,0
EB-2581,EB,2022-02-18 0:00:00,fulfilled,Customer 786,"Alameda, CA, USA",94501,131,131,1,-19
EB-2580,EB,2022-02-18 0:00:00,fulfilled,Customer 406,"Richmond, CA, USA",94804,70,70,1,0
EB-2579,EB,2022-02-18 0:00:00,fulfilled,Customer 485,"Oakland, CA, USA",94611,103,103,1,-10
LA-2109,LA,2022-02-18 0:00:00,fulfilled,Customer 342,"Los Angeles, CA, USA",90066,53,53,1,0
EB-2578,EB,2022-02-18 0:00:00,fulfilled,Customer 300,"Richmond, CA, USA",94804,64,64,1,0
EB-2577,EB,2022-02-18 0:00:00,fulfilled,Customer 783,"Albany, CA, USA",94706,63,63,1,0
SF-2436,SF,2022-02-18 0:00:00,fulfilled,Customer 791,"San Francisco, CA, USA",94107,31,31,1,-11
LA-2107,LA,2022-02-18 0:00:00,fulfilled,Customer 222,"Santa Monica, CA, USA",90403,28,28,1,0
LA-2106,LA,2022-02-18 0:00:00,fulfilled,Customer 446,"Los Angeles, CA, USA",90019,97,97,1,0
LA-2105,LA,2022-02-18 0:00:00,fulfilled,Customer 191,"Studio City , CA, USA",91604,151,151,1,0
EB-2576,EB,2022-02-18 0:00:00,fulfilled,Customer 21,"Berkeley, CA, USA",94710,250,250,1,-47
SF-2435,SF,2022-02-18 0:00:00,fulfilled,Customer 13,"San Francisco, CA, USA",94115,123,123,1,0
EB-2575,EB,2022-02-18 0:00:00,fulfilled,Customer 797,"Oakland, CA, USA",94609,159,159,1,-15
EB-2574,EB,2022-02-18 0:00:00,fulfilled,Customer 798,"Alameda, CA, USA",94501,44,44,1,0
LA-2104,LA,2022-02-18 0:00:00,fulfilled,Customer 799,"Los Angeles, CA, USA",90046,71,71,1,0
EB-2573,EB,2022-02-18 0:00:00,fulfilled,Customer 360,"Oakland, CA, USA",94605,122,122,1,-5
LA-2103,LA,2022-02-18 0:00:00,fulfilled,Customer 556,"Los Angeles, CA, USA",90066,64,64,1,0
EB-2572,EB,2022-02-18 0:00:00,fulfilled,Customer 5,"Kensington, CA, USA",94707,59,59,1,-5
SF-2434,SF,2022-02-18 0:00:00,fulfilled,Customer 504,"San Francisco, CA, USA",94110,116,116,1,-3
EB-2571,EB,2022-02-18 0:00:00,fulfilled,Customer 803,"Berkeley, CA, USA",94707,36,36,1,0
LA-2102,LA,2022-02-18 0:00:00,fulfilled,Customer 144,"Santa Monica, CA, USA",90404,92,92,1,0
SF-2433,SF,2022-02-18 0:00:00,fulfilled,Customer 805,"San Francisco, CA, USA",94107,73,73,1,-7
EB-2570,EB,2022-02-18 0:00:00,fulfilled,Customer 806,"Oakland, CA, USA",94609,31,31,1,0
SF-2432,SF,2022-02-18 0:00:00,fulfilled,Customer 807,"San Francisco, CA, USA",94124,62,62,1,0
SF-2431,SF,2022-02-18 0:00:00,fulfilled,Customer 321,"San Francisco, CA, USA",94121,71,71,1,0
LA-2101,LA,2022-02-18 0:00:00,fulfilled,Customer 809,"Los Angeles, CA, USA",90018,104,104,1,0
SF-2430,SF,2022-02-18 0:00:00,fulfilled,Customer 810,"San Francisco, CA, USA",94121,59,59,1,-2
LA-2100,LA,2022-02-18 0:00:00,fulfilled,Customer 106,"Los Angeles, CA, USA",90034,31,31,1,0
EB-2569,EB,2022-02-18 0:00:00,fulfilled,Customer 292,"Oakland, CA, USA",94621,61,61,1,-2
SF-2429,SF,2022-02-18 0:00:00,fulfilled,Customer 813,"San Francisco, CA, USA",94110,270,270,1,-3
LA-2099,LA,2022-02-18 0:00:00,started,Customer 371,"Los Angeles, CA, USA",90272,48,48,1,0
LA-2098,LA,2022-02-18 0:00:00,fulfilled,Customer 373,"View Park, CA, USA",90043,74,74,1,0
LA-2097,LA,2022-02-18 0:00:00,fulfilled,Customer 10,"West Hollywood, CA, USA",90069,4,4,1,0
LA-2096,LA,2022-02-18 0:00:00,fulfilled,Customer 281,"Los Angeles, CA, USA",90026,46,46,1,0
EB-2567,EB,2022-02-18 0:00:00,fulfilled,Customer 818,"Oakland, CA, USA",94618,146,146,1,0
LA-2095,LA,2022-02-18 0:00:00,fulfilled,Customer 819,"HAWTHORNE, CA, USA",90250,0,0,1,0
LA-2094,LA,2022-02-18 0:00:00,fulfilled,Customer 336,"Los Angeles, CA, USA",90043,162,162,1,0
LA-2093,LA,2022-02-18 0:00:00,fulfilled,Customer 1,"Los Angeles, CA, USA",90272,22,22,1,0
LA-2092,LA,2022-02-18 0:00:00,fulfilled,Customer 1,"Los Angeles, CA, USA",90272,74,74,1,0
EB-2566,EB,2022-02-18 0:00:00,fulfilled,Customer 376,"Richmond, CA, USA",94801,119,119,1,-2
LA-2091,LA,2022-02-18 0:00:00,fulfilled,Customer 82,"West Hollywood, CA, USA",90069,102,102,1,0
LA-2090,LA,2022-02-18 0:00:00,fulfilled,Customer 68,"Sherman Oaks, CA, USA",91403,143,143,1,0
EB-2565,EB,2022-02-18 0:00:00,fulfilled,Customer 172,"BERKELEY, CA, USA",94704,29,29,1,0
EB-2564,EB,2022-02-17 0:00:00,fulfilled,Customer 826,"Berkeley, CA, USA",94703,88,88,1,-6
LA-2089,LA,2022-02-18 0:00:00,fulfilled,Customer 375,"Los Angeles, CA, USA",90064,113,113,1,0
SF-2428,SF,2022-02-17 0:00:00,fulfilled,Customer 58,"San Francisco, CA, USA",94117,76,76,1,0
EB-2563,EB,2022-02-17 0:00:00,fulfilled,Customer 308,"Oakland, CA, USA",94609,147,147,1,-5
EB-2562,EB,2022-02-17 0:00:00,fulfilled,Customer 532,"Berkeley, CA, USA",94703,90,90,1,0
LA-2088,LA,2022-02-18 0:00:00,fulfilled,Customer 4,"Los Angeles, CA, USA",90019,44,44,1,0
EB-2561,EB,2022-02-17 0:00:00,fulfilled,Customer 832,"Oakland, CA, USA",94607,44,44,1,0
SF-2427,SF,2022-02-17 0:00:00,fulfilled,Customer 458,"San Francisco, CA, USA",94110,128,128,1,-5
LA-2087,LA,2022-02-18 0:00:00,fulfilled,Customer 670,"Los Angeles, CA, USA",91423,46,46,1,0
SF-2426,SF,2022-02-17 0:00:00,fulfilled,Customer 835,"San Francisco, CA, USA",94110,106,106,1,-9
LA-2086,LA,2022-02-18 0:00:00,fulfilled,Customer 426,"Los Angeles, CA, USA",90008,65,65,1,0
LA-2085,LA,2022-02-18 0:00:00,fulfilled,Customer 116,"Los Angeles, CA, USA",90026,84,84,1,0
EB-2560,EB,2022-02-17 0:00:00,fulfilled,Customer 838,"oakland, CA, USA",94602,121,121,1,-7
EB-2559,EB,2022-02-17 0:00:00,fulfilled,Customer 322,"Oakland, CA, USA",94608,55,55,1,0
LA-2084,LA,2022-02-17 0:00:00,fulfilled,Customer 840,"Los Angeles, CA, USA",90045,43,43,1,0
EB-2558,EB,2022-02-17 0:00:00,fulfilled,Customer 413,"Piedmont, CA, USA",94611,321,321,1,0
LA-2082,LA,2022-02-17 0:00:00,fulfilled,Customer 842,"Los Angeles, CA, USA",90013,87,87,1,0
EB-2557,EB,2022-02-17 0:00:00,fulfilled,Customer 120,"Oakland, CA, USA",94603,207,207,1,0
EB-2556,EB,2022-02-17 0:00:00,fulfilled,Customer 844,"Emeryville, CA, USA",94608,92,92,1,-33
EB-2555,EB,2022-02-17 0:00:00,fulfilled,Customer 845,"Berkeley, CA, USA",94704,190,190,1,-6
EB-2554,EB,2022-02-17 0:00:00,fulfilled,Customer 407,"Berkeley, CA, USA",94705,45,45,1,-28
SF-2425,SF,2022-02-17 0:00:00,fulfilled,Customer 291,"San Francisco, CA, USA",94109,26,26,1,0
LA-2081,LA,2022-02-17 0:00:00,fulfilled,Customer 351,"Los Angeles, CA, USA",90049,106,106,1,0
EB-2553,EB,2022-02-17 0:00:00,fulfilled,Customer 848,"Berkeley, CA, USA",94702,51,51,1,0
SF-2424,SF,2022-02-17 0:00:00,fulfilled,Customer 849,"San Francisco, CA, USA",94123,73,73,1,-28
